Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,OBV
2023-12-19,371.489990234375,373.260009765625,369.8399963378906,373.260009765625,371.2311401367188,20603700,0.0,0.0,,,,,,,,,,,20603700
2023-12-20,375.0,376.0299987792969,370.5299987792969,370.6199951171875,368.60546875,26316700,0.0,0.0,,,,,,,,,,,-5713000
2023-12-21,372.55999755859375,374.4100036621094,370.0400085449219,373.5400085449219,371.5096130371094,17708000,0.0,0.0,,,,,,,,,,,11995000
2023-12-22,373.6799926757813,375.1799926757813,372.7099914550781,374.5799865722656,372.5439147949219,17091100,0.0,0.0,,,,,,,,,,,29086100
2023-12-26,375.0,376.9400024414063,373.5,374.6600036621094,372.6235046386719,12673100,0.0,0.0,,,,,,,,,,,41759200
2023-12-27,373.6900024414063,375.05999755859375,372.80999755859375,374.0700073242188,372.0367126464844,14905400,0.0,0.0,,,,,,,,,,,26853800
2023-12-28,375.3699951171875,376.4599914550781,374.1600036621094,375.2799987792969,373.2401123046875,14327000,0.0,0.0,,,,,,,,,,,41180800
2023-12-29,376.0,377.1600036621094,373.4800109863281,376.0400085449219,373.9959716796875,18723000,0.0,0.0,,,,,,,,,,,59903800
2024-01-02,373.8599853515625,375.8999938964844,366.7699890136719,370.8699951171875,368.8540954589844,25258600,0.0,0.0,,,,,,,,,,,34645200
2024-01-03,369.010009765625,373.260009765625,368.510009765625,370.6000061035156,368.5855712890625,23083500,0.0,0.0,,,,,,,,,,,11561700
2024-01-04,370.6700134277344,373.1000061035156,367.1700134277344,367.9400024414063,365.9400024414063,20901500,0.0,0.0,,,,,,,,,,,-9339800
2024-01-05,368.9700012207031,372.05999755859375,366.5,367.75,365.7510681152344,20987000,0.0,0.0,,,,,,,,,,,-30326800
2024-01-08,369.2999877929688,375.2000122070313,369.010009765625,374.6900024414063,372.6533508300781,23134000,0.0,0.0,,,,,,,,,,,-7192800
2024-01-09,372.010009765625,375.989990234375,371.1900024414063,375.7900085449219,373.7473754882813,20830000,0.0,0.0,,,,58.60207287764302,,,,,,,13637200
2024-01-10,376.3699951171875,384.1700134277344,376.3200073242188,382.7699890136719,380.68939208984375,25514200,0.0,0.0,,,,70.77094142929052,,,,,,,39151400
2024-01-11,386.0,390.6799926757813,380.3800048828125,384.6300048828125,382.539306640625,27850800,0.0,0.0,,,,73.04478956695107,,,,,,,67002200
2024-01-12,385.489990234375,388.6799926757813,384.6499938964844,388.4700012207031,386.3584289550781,21645700,0.0,0.0,,,,77.01949572190458,,,,,,,88647900
2024-01-16,393.6600036621094,394.0299987792969,387.6199951171875,390.2699890136719,388.1486206054688,27202300,0.0,0.0,,,,78.61157448534543,,,,,,,115850200
2024-01-17,387.9800109863281,390.1099853515625,384.80999755859375,389.4700012207031,387.35296630859375,22234100,0.0,0.0,,,,76.08854257072852,,,,,,,93616100
2024-01-18,391.7200012207031,393.989990234375,390.1199951171875,393.8699951171875,391.7290649414063,23392100,0.0,0.0,377.45850067138673,,380.0522903313389,79.90808234040583,,,,392.81102503016746,377.45850067138673,362.105976312606,117008200
2024-01-19,395.760009765625,398.6700134277344,393.5,398.6700134277344,396.5030212402344,29272000,0.0,0.0,378.7290008544922,,381.8254068167099,83.08282380753737,,,,396.4970483226655,378.7290008544922,360.9609533863189,146280200
2024-01-22,400.0199890136719,400.6199951171875,393.5899963378906,396.510009765625,394.354736328125,27016900,0.0,0.0,380.02350158691405,,383.2239404308923,77.17332734464728,,,,398.97296709431885,380.02350158691405,361.07403607950926,119263300
2024-01-23,395.75,399.3800048828125,393.9299926757813,398.8999938964844,396.7317199707031,20525900,0.0,0.0,381.2915008544922,,384.71689790380583,78.95683698419225,,,,401.67551935977104,381.2915008544922,360.90748234921335,139789200
2024-01-24,401.5400085449219,405.6300048828125,400.4500122070313,402.55999755859375,400.3718566894531,24867000,0.0,0.0,382.6905014038086,,386.41624072807133,81.35885676525632,,,,404.8070179896991,382.6905014038086,360.5739848179181,164656200
2024-01-25,404.3200073242188,407.010009765625,402.5299987792969,404.8699951171875,402.6693115234375,21021200,0.0,0.0,384.2010009765625,,388.17374114608236,82.70100681529217,,,,407.9812886017635,384.2010009765625,360.42071335136154,185677400
2024-01-26,404.3699951171875,406.1700134277344,402.4299926757813,403.9299926757813,401.7344055175781,17803300,0.0,0.0,385.6940002441406,,389.67433652986324,80.17141627670344,7.801302790050045,,,410.47110880228627,385.6940002441406,360.916891685995,167874100
2024-01-29,406.05999755859375,409.9800109863281,404.3299865722656,409.7200012207031,407.492919921875,24510200,0.0,0.0,387.41600036621094,,391.5834474528004,83.51596716882733,8.407966487272972,,,413.79408653832917,387.41600036621094,361.0379141940927,192384300
2024-01-30,412.260009765625,413.0499877929688,406.4500122070313,408.5899963378906,406.3690490722656,33477600,0.0,0.0,389.0434997558594,,393.2031187751899,80.65658794005557,8.697312681200174,,,416.4112434726623,389.0434997558594,361.67575603905647,158906700
2024-01-31,406.9599914550781,415.3200073242188,397.2099914550781,397.5799865722656,395.4189147949219,47871100,0.0,0.0,390.3789993286133,,393.61996332729234,59.339127456302265,7.9466023654385936,,,416.65404884286295,390.3789993286133,364.10394981436366,111035600
2024-02-01,401.8299865722656,408.0,401.7999877929688,403.7799987792969,401.5852355957031,30657700,0.0,0.0,392.03799896240236,,394.5875857512928,64.95604734084105,7.762467309885039,,,417.27774441461276,392.03799896240236,366.79825351019196,141693300
2024-02-02,403.80999755859375,412.6499938964844,403.55999755859375,411.2200012207031,408.98480224609375,28245000,0.0,0.0,394.2019989013672,,396.1716253198081,70.2644382814016,8.123245255305505,,,418.19700509872666,394.2019989013672,370.2069927040077,169938300
