Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,OBV
2024-03-05,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,169.6931610107422,95132400,0.0,0.0,183.00000076293946,186.46379943847657,181.79740848917157,22.272565506613645,-3.3374877559908214,-2.3154040358441703,-1.022083720146651,192.19141110346592,183.00000076293946,173.808590422413,-1042724500
2024-03-06,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,168.69564819335938,68587700,0.0,0.0,181.99100036621093,185.9525994873047,180.59003578707785,21.362386419685876,-3.9283561519209513,-2.637994459059527,-1.2903616928614245,192.5267776238669,181.99100036621093,171.45522310855495,-1111312200
2024-03-07,169.14999389648438,170.72999572753906,168.49000549316406,169.0,168.57595825195312,71765100,0.0,0.0,180.97050018310546,185.46059936523437,179.4862228549752,21.25016720715007,-4.356091899939059,-2.9816139472354335,-1.374477952703626,192.3539010831061,180.97050018310546,169.5870992831048,-1183077300
2024-03-08,169.0,173.6999969482422,168.94000244140625,170.72999572753906,170.30160522460938,76114600,0.0,0.0,180.09099960327148,185.01419921875,178.65229646188607,27.188740660771956,-4.503565070121738,-3.2860041718126944,-1.2175608983090433,191.7810922559352,180.09099960327148,168.40090695060778,-1106962700
2024-03-11,172.94000244140625,174.3800048828125,172.0500030517578,172.75,172.31655883789062,60139500,0.0,0.0,179.2859992980957,184.60619934082033,178.0901729893255,33.49509156999534,-4.4066441068478355,-3.510132158819723,-0.8965119480281123,190.66581389778543,179.2859992980957,167.90618469840598,-1046823200
2024-03-12,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,172.7953338623047,59825400,0.0,0.0,178.58999938964843,184.19919921875,177.62729896439345,34.93714864449706,-4.242200455284234,-3.656545818112625,-0.5856546371716087,189.65928439247034,178.58999938964843,167.5207143868265,-986997800
2024-03-13,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,170.70062255859375,52488700,0.0,0.0,177.8944999694824,183.77119934082032,177.00850905186192,31.698714208156787,-4.2325393089914485,-3.77174451628839,-0.4607947927030587,189.00323581364398,177.8944999694824,166.78576412532084,-1039486500
2024-03-14,172.91000366210938,174.30999755859375,172.0500030517578,173.0,172.56593322753906,72913500,0.0,0.0,177.3370002746582,183.51839935302735,176.62674628501793,37.27442285298024,-4.027562568969387,-3.8229081268245895,-0.20465444214479733,188.25147568818792,177.3370002746582,166.4225248611285,-966573000
2024-03-15,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,172.18687438964844,121664700,0.0,0.0,176.775,183.2857992553711,176.24515093570076,36.620200619289584,-3.8513838878776596,-3.8286032790352036,-0.02278060884245603,187.44282626278243,176.775,166.10717373721758,-1088237700
2024-03-18,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,173.28411865234375,75604200,0.0,0.0,176.34550018310546,183.12199920654297,176.00466048665336,39.90811715891914,-3.5817119683615317,-3.7792250169004693,0.19751304853893759,186.7764158052181,176.34550018310546,165.9145845609928,-1012633500
2024-03-19,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,175.63819885253906,55215200,0.0,0.0,176.0715003967285,183.01999938964843,176.01183585278685,46.33979067886677,-3.1413511625773936,-3.651650246035854,0.5102990834584604,186.22431274026607,176.0715003967285,165.91868805319095,-957418300
2024-03-20,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,178.22171020507812,53423100,0.0,0.0,175.88899993896484,182.88219940185547,176.26499416861145,52.3654178556256,-2.553930867130447,-3.4321063702547727,0.8781755031243259,185.71183268642713,175.88899993896484,166.06616719150256,-903995200
2024-03-21,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,170.9400177001953,106181300,0.0,0.0,175.23899993896484,182.60679931640624,175.79880378276155,39.05400742685396,-2.6469330914403884,-3.275071714491896,0.6281386230515076,184.43121774849584,175.23899993896484,166.04678212943384,-1010176500
2024-03-22,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,171.8477325439453,71106600,0.0,0.0,174.72699966430665,182.32859924316406,175.4636794967173,41.06521092662993,-2.6170407175953585,-3.1434655151125885,0.52642479751723,183.36394495095539,174.72699966430665,166.0900543776579,-939069900
2024-03-25,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,170.42132568359375,54288300,0.0,0.0,174.21149978637695,182.03379943847656,175.0242820306981,38.893209997998724,-2.67787043054156,-3.050346498198383,0.37247606765682306,182.4736648243628,174.21149978637695,165.9493347483911,-993358200
2024-03-26,170.0,171.4199981689453,169.5800018310547,169.7100067138672,169.28419494628906,57388400,0.0,0.0,173.56549987792968,181.709599609375,174.5181605719523,37.20382352112074,-2.7859521178583293,-2.997467622130373,0.21151550427204358,181.08032189529564,173.56549987792968,166.05067786056372,-1050746600
2024-03-27,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,172.87513732910156,60273300,0.0,0.0,173.1599998474121,181.50319946289062,174.40309742782293,45.28611062684237,-2.5517040035801415,-2.908314898420327,0.3566108948401854,179.75463831058906,173.1599998474121,166.56536138423516,-990473300
2024-03-28,171.75,172.22999572753906,170.50999450683594,171.47999572753906,171.04974365234375,65672700,0.0,0.0,172.69649963378907,181.27919952392577,174.12470678970064,42.305323870680006,-2.4850800828641866,-2.823667935309099,0.3385878524449124,178.3243579274208,172.69649963378907,167.06864134015734,-1056146000
2024-04-01,171.19000244140625,171.25,169.47999572753906,170.02999877929688,169.60337829589844,46240500,0.0,0.0,172.21499938964843,180.90719940185548,173.73473459823362,40.05559922907671,-2.5202311256631162,-2.762980573379903,0.24274944771678664,176.95518785886398,172.21499938964843,167.47481092043287,-1102386500
2024-04-02,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,168.41635131835938,49329500,0.0,0.0,171.9019989013672,180.4527993774414,173.26856904962952,38.25748924102169,-2.613979503516191,-2.7331803594071604,0.1192008558909694,176.66550452990276,171.9019989013672,167.13849327283162,-1151716000
2024-04-03,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,169.2243194580078,47691700,0.0,0.0,171.87849884033204,179.96799926757814,172.92394284456807,40.22445634110488,-2.5930249572338937,-2.7051492789725073,0.11212432173861364,176.68141198473228,171.87849884033204,167.0755856959318,-1104024300
2024-04-04,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,168.39642333984375,53704400,0.0,0.0,171.8634994506836,179.44079956054688,172.53309184263006,38.858396497982845,-2.6132671907577674,-2.686772861329559,0.0735056705717918,176.70251590639032,171.8634994506836,167.0244829949769,-1157728700
2024-04-05,169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,169.1544952392578,42055200,0.0,0.0,171.89249954223632,178.94239959716796,172.251845174861,40.839624837937436,-2.538719325414803,-2.657162154146608,0.1184428287318049,176.66907391016122,171.89249954223632,167.11592517431143,-1115673500
2024-04-08,169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,168.02734375,37425500,0.0,0.0,171.77849960327148,178.42799957275392,171.8897643913735,38.82513433404865,-2.541524443499611,-2.6340346120172087,0.09251016851759752,176.7648369911821,171.77849960327148,166.79216221536086,-1153099000
2024-04-09,168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,169.24427795410156,42451200,0.0,0.0,171.62449951171874,177.9729995727539,171.67835808447558,42.143326756438235,-2.4174369093675523,-2.5907150714872773,0.17327816211972502,176.67119045617181,171.62449951171874,166.57780856726566,-1110647800
2024-04-10,168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,167.35902404785156,49709300,0.0,0.0,171.35199966430665,177.49399963378906,171.30708576969664,38.64612580232123,-2.4434373748557903,-2.56125953216098,0.11782215730518963,176.60676686923418,171.35199966430665,166.09723245937911,-1160357100
2024-04-11,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,174.60079956054688,91070300,0.0,0.0,171.54749908447266,177.23399963378907,171.662600771262,54.32539682553941,-1.856817808811428,-2.4203711874910696,0.5635533786796416,177.04023076726628,171.54749908447266,166.05476740167904,-1069286800
2024-04-12,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,176.10702514648438,101593300,0.0,0.0,171.72499923706056,177.07699981689453,172.12806765511874,56.798330955626795,-1.255598648312997,-2.1874166796554553,0.9318180313424582,177.6094816721698,171.72499923706056,165.8405168019513,-967693500
2024-04-15,175.36000061035156,176.6300048828125,172.5,172.69000244140625,172.25669860839844,73531800,0.0,0.0,171.72849960327147,176.79359985351562,172.18158525381278,49.4307153090257,-1.0781694556050923,-1.9655672348453828,0.8873977792402905,177.61519028910212,171.72849960327147,165.84180891744083,-1041225300
2024-04-16,171.75,173.75999450683594,168.27000427246094,169.3800048828125,168.95501708984375,73711200,0.0,0.0,171.51149978637696,176.46419982910157,171.9147680756223,44.14288962437574,-1.1909165377234103,-1.8106370954209883,0.619720557697578,177.40850252509725,171.51149978637696,165.61449704765667,-1114936500
2024-04-17,169.61000061035156,170.64999389648438,168.0,168.0,167.57847595214844,50901200,0.0,0.0,171.1074996948242,176.07059997558594,171.54193302080114,42.119848690906956,-1.375765307382693,-1.7236627378133291,0.34789743043063615,176.80079935039092,171.1074996948242,165.4142000392575,-1165837700
2024-04-18,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,166.62088012695312,43122900,0.0,0.0,170.5259994506836,175.62539978027343,171.11317685559465,40.7217162421867,-1.5814933370551785,-1.6952288576616992,0.1137355206065207,175.3147086582954,170.5259994506836,165.7372902430718,-1208960600
2024-04-19,166.2100067138672,166.39999389648438,164.0800018310547,165.0,164.58599853515625,67772100,0.0,0.0,170.2074996948242,175.13719970703124,170.53096953601423,37.84677149769639,-1.887388057349881,-1.7336606975993356,-0.1537273597505453,175.54518044079538,170.2074996948242,164.86981894885304,-1276732700
2024-04-22,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,165.4238739013672,48116400,0.0,0.0,169.8854995727539,174.68759948730468,170.08421018381196,39.733514014267776,-2.03853221230915,-1.7946350005412985,-0.24389721176785129,175.45614280805407,169.8854995727539,164.31485633745373,-1228616300
2024-04-23,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,166.48121643066406,49537800,0.0,0.0,169.68799896240233,174.24859924316405,169.78095148978076,42.12121798950112,-2.049160651408698,-1.8455401307147785,-0.20362052069391967,175.386475456139,169.68799896240233,163.98952246866565,-1179078500
2024-04-24,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,168.59591674804688,48251800,0.0,0.0,169.65349884033202,173.88599945068358,169.7084803262265,46.67191968969245,-1.8650178810935927,-1.8494356807905414,-0.015582200303051241,175.35937474407467,169.65349884033202,163.94762293658937,-1130826700
2024-04-25,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,169.46372985839844,50558300,0.0,0.0,169.48249893188478,173.58299957275392,169.7257678560762,48.46270736742538,-1.6300913949332312,-1.8055668236190794,0.1754754286858482,174.93935204341258,169.48249893188478,164.02564582035697,-1080268400
2024-04-26,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,168.87521362304688,44838400,0.0,0.0,169.3734992980957,173.28599975585936,169.6852188270935,47.30262044400907,-1.4745208769477642,-1.7393576342848165,0.26483675733705225,174.75294020395654,169.3734992980957,163.99405839223488,-1125106800
2024-04-29,173.3699951171875,176.02999877929688,173.10000610351562,173.5,173.06466674804688,68169400,0.0,0.0,169.54699935913087,173.07879974365235,170.04853131975128,55.47376947873619,-1.0007889951683637,-1.591643906461526,0.5908549112931623,175.21598327776496,169.54699935913087,163.87801544049677,-1056937400
2024-04-30,173.3300018310547,174.99000549316406,170.0,170.3300018310547,169.9026336669922,65934800,0.0,0.0,169.62149963378906,172.83919982910157,170.0753380351135,49.26472343019552,-0.8711038819502903,-1.447535901559279,0.5764320196089887,175.29052295582915,169.62149963378906,163.95247631174897,-1122872200
2024-05-01,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,168.87521362304688,50383100,0.0,0.0,169.60400009155273,172.59399993896486,170.00149660812724,47.407983536969546,-0.8417367712880264,-1.3263760755050285,0.4846393042170021,175.27472404143523,169.60400009155273,163.93327614167023,-1173255300
2024-05-02,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,172.59584045410156,94214900,0.0,0.0,169.81449966430665,172.4081997680664,170.28992538633386,54.14757587908117,-0.511586392688713,-1.1634181389417655,0.6518317462530525,175.6629553839895,169.81449966430665,163.9660439446238,-1079040400
2024-05-03,186.6499938964844,187.0,182.66000366210935,183.3800048828125,182.9198760986328,163224100,0.0,0.0,170.50449981689454,172.3883999633789,171.53659962409372,66.84424246970909,0.5785499907415499,-0.8150245130051025,1.3935745037466525,178.81675715065822,170.50449981689454,162.19224248313085,-915816300
2024-05-06,182.3500061035156,184.1999969482422,180.4199981689453,181.7100067138672,181.25408935546875,78569700,0.0,0.0,171.1675003051758,172.37220001220703,172.5054955374055,63.77562865952669,1.292833058405023,-0.3934529987230775,1.6862860571281004,180.73848896617753,171.1675003051758,161.59651164417406,-994386000
2024-05-07,183.4499969482422,184.8999938964844,181.32000732421875,182.3999938964844,181.94232177734372,77305800,0.0,0.0,171.80400009155272,172.39699981689452,173.44782871446063,64.50074416197714,1.8927651167728925,0.06379062437611649,1.828974492396776,182.51700975097836,171.80400009155272,161.0909904321271,-917080200
2024-05-08,182.8500061035156,183.07000732421875,181.4499969482422,182.7400054931641,182.281494140625,45057100,0.0,0.0,172.5520004272461,172.39919982910158,174.33279793148,64.87388590030767,2.368350815607954,0.524702662622484,1.84364815298547,184.09371968699094,172.5520004272461,161.01028116750126,-872023100
2024-05-09,182.55999755859372,184.66000366210935,182.1100006103516,184.57000732421875,184.10690307617188,48983000,0.0,0.0,173.02850112915038,172.46220001220703,175.30777025459798,66.8910554156061,2.859953992778145,0.9917529286536163,1.8682010641245288,185.675696393598,173.02850112915038,160.38130586470277,-823040100
2024-05-10,184.8999938964844,185.08999633789065,182.1300048828125,183.0500030517578,182.8383636474609,50759500,0.25,0.0,173.3535011291504,172.5082000732422,176.0451257590894,63.622892727364494,3.0912672068003246,1.4116557842829582,1.6796114225173664,186.66270670483544,173.3535011291504,160.04429555346536,-873799600
2024-05-13,185.44000244140625,187.1000061035156,184.6199951171875,186.27999877929688,186.06463623046875,72044800,0.0,0.0,174.03300094604492,172.64059997558593,177.0198755705377,67.28115930174162,3.4949308689085683,1.8283108012080804,1.6666200677004879,188.4766464432637,174.03300094604492,159.58935544882615,-801754800
2024-05-14,187.50999450683597,188.3000030517578,186.2899932861328,187.42999267578125,187.2133026123047,52393600,0.0,0.0,174.93550033569335,172.88719970703124,178.01131529484658,68.49592411557504,3.863100705676942,2.235268782101853,1.6278319235750889,190.32792307106865,174.93550033569335,159.54307760031804,-749361200
2024-05-15,187.91000366210935,190.6499938964844,187.3699951171875,189.72000122070312,189.5006561279297,70400000,0.0,0.0,176.02150039672853,173.27919982910157,179.12642824016626,70.8192840243734,4.290207661649617,2.646256558011406,1.6439511036382113,192.34035922437687,176.02150039672853,159.70264156908019,-678961200
2024-05-16,190.47000122070312,191.1000061035156,189.66000366210935,189.83999633789065,189.6205139160156,52845200,0.0,0.0,177.1615005493164,173.69359985351562,180.14676805899717,70.94021936507312,4.585516623265363,3.0341085710621973,1.5514080522031657,193.9889609656942,177.1615005493164,160.3340401329386,-626116000
2024-05-17,189.50999450683597,190.80999755859372,189.17999267578125,189.8699951171875,189.6504821777344,41282900,0.0,0.0,178.40500030517578,174.11099975585938,181.07278968358673,70.97260780292856,4.767020508654497,3.380690958580657,1.3863295500738397,195.12920447779905,178.40500030517578,161.6807961325525,-584833100
2024-05-20,189.3300018310547,191.9199981689453,189.00999450683597,191.0399932861328,190.81912231445312,44361300,0.0,0.0,179.66500015258788,174.51719970703124,182.0220471695435,72.27069234727134,4.948232574688291,3.694199281802184,1.2540332928861067,196.2089220374332,179.66500015258788,163.12107826774255,-540471800
