Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,OBV
2023-12-19,49.42399978637695,49.70000076293945,48.89500045776367,49.604000091552734,49.597599029541016,464444000,0.0,0.0,,,,,,,,,,,464444000
2023-12-20,49.65499877929688,49.999000549316406,48.09799957275391,48.11100006103516,48.10478973388672,397894000,0.0,0.0,,,,,,,,,,,66550000
2023-12-21,48.81100082397461,49.095001220703125,48.41899871826172,48.9900016784668,48.983680725097656,300425000,0.0,0.0,,,,,,,,,,,366975000
2023-12-22,49.19499969482422,49.382999420166016,48.46699905395508,48.83000183105469,48.82370376586914,252507000,0.0,0.0,,,,,,,,,,,114468000
2023-12-26,48.96799850463867,49.59999847412109,48.959999084472656,49.27899932861328,49.27264022827149,244200000,0.0,0.0,,,,,,,,,,,358668000
2023-12-27,49.51100158691406,49.68000030517578,49.084999084472656,49.41699981689453,49.410621643066406,233648000,0.0,0.0,,,,,,,,,,,592316000
2023-12-28,49.64300155639648,49.88399887084961,49.4119987487793,49.52199935913086,49.51560974121094,246587000,0.0,0.0,,,,,,,,,,,838903000
2023-12-29,49.8129997253418,49.99700164794922,48.7509994506836,49.52199935913086,49.51560974121094,389293000,0.0,0.0,,,,,,,,,,,1228196000
2024-01-02,49.24399948120117,49.29499816894531,47.595001220703125,48.167999267578125,48.16178512573242,411254000,0.0,0.0,,,,,,,,,,,816942000
2024-01-03,47.48500061035156,48.18399810791016,47.31999969482422,47.56900024414063,47.56286239624024,320896000,0.0,0.0,,,,,,,,,,,496046000
2024-01-04,47.766998291015625,48.5,47.507999420166016,47.99800109863281,47.9918098449707,306535000,0.0,0.0,,,,,,,,,,,802581000
2024-01-05,48.46200180053711,49.547000885009766,48.305999755859375,49.09700012207031,49.09066390991211,415039000,0.0,0.0,,,,,,,,,,,1217620000
2024-01-08,49.512001037597656,52.275001525878906,49.479000091552734,52.25299835205078,52.24625396728516,642510000,0.0,0.0,,,,,,,,,,,1860130000
2024-01-09,52.4010009765625,54.32500076293945,51.68999862670898,53.13999938964844,53.13314437866211,773100000,0.0,0.0,,,,73.92038895879612,,,,,,,2633230000
2024-01-10,53.61600112915039,54.59999847412109,53.48899841308594,54.34999847412109,54.34298706054688,533796000,0.0,0.0,,,,77.59833646814666,,,,,,,3167026000
2024-01-11,54.999000549316406,55.34600067138672,53.560001373291016,54.821998596191406,54.81492614746094,596759000,0.0,0.0,,,,78.8512766183224,,,,,,,3763785000
2024-01-12,54.619998931884766,54.970001220703125,54.33000183105469,54.709999084472656,54.702938079833984,352994000,0.0,0.0,,,,77.7401737592857,,,,,,,3410791000
